Data,Label
 Airtel a bad vanga speed....... ,1
 prithibir sobai dure rakhle kacher rakhar manushti hocche....ma ,1
 Sim ki akhon free registration kora jabe? ,1
 Onek Valo holo karon amar alakay Airtel er net cilo na akhon mone hoy net pabo ,1
 era sotti khub hisabi . .ami mejo noi ami boro but tobuo bol6i eta sotti. . . ,1
 Hamm.vai ami tar bastob proman dekeci....ami o akta barir mejo meye valobasi she sob dik diyei onk valo...... ,1
 Valo laglo ami mejo mayea ,1
 Tik kota kintu ami soto ,1
 Tnx ato sundor kotha bolar jnno.. ,1
 Akdom hok kotha 100% thik ,1
 Kar kemon legeche jani Na .  .  . amr khub valo legeche.,1
 Onak sundor kotha.khub valo laglo ,1
 valo kotha gulu thik e bolcen jodi o ami ak ta meye... ,1
 vai mone koshto pauyar kichu nai vai right kotha bolchen ,1
 Vai apne aktam true kotha bolsan ami khub valo lagse gd ,1
 viya kotha ta ekbar a thik ,1
 golpo ta onk valo laglo ,1
 hmm. meyeder amnitei valo lage but ora ata bojhena. ,1
 emon tta jeno na hoi ,1
 Hmm..akdom right kotha..tobe beses kore ma er valobasar kono tulona hoe na... Miss u ma..? ,1
 Eto valo post amar jibone sohena... ,1
 Jai hok amr jonno airtel e best chilo best ache and best thakbe..... ,1
 akdom thik kotha.ami nije tar sikar hoyci. ,1
 kno jani na moner ojante aj ato ta chokher pani jhoralam....Thanks ato sundur golper jonno ,1
 golpota pore onek valo legeche . ja ami vasay prokash korte parbona....tnxxx vaia. ,1
 nice story....sotti onek valo laglo ,1
 ato boro but onk sundor tnx brother ,1
 Donnobad apnake ai rokom akta sundor story amader k gift korar jonno. ,1
 Osadharon vaiya .  .  . onk kosto kore apni akn onk boro manuse . respect u ,1
 kive j apnara paren manusher moner kotha gulo vasar rup dite...,1
 lekha ta khub valoi hoyce ,1
 evabe jodi sobai bujhto tahole to r kono meyer jibon nosto hotona ,1
 jibone potom karo ato valo post porlam.......ja pore ami sorti onek kosto payeci ,1
 Story ta mile gelo amar sathe ,1
 ??????? ??? ??????? ???????? ????? ???? .  .  .  .  . ALLAH jeno tader ke hedayet dei jara agula mane na. ,1
 Thanks akta valo post er jonno ,1
 Tnx vai ay post korar jonno.. ,1
 Valo to valo na awesome ,1
 a valobasa kono dam nai ajnno love na kora e vlo ,1
 sobay nije theke thik hole toh sobay thik tahole desh o thik...... ,1
 Ki bolbo vaiya r8 kotha amr monerkotha. ,1
 vaia tomar kotha onek sundor...... ,1
 Tumar voice ta onek nice ,1
 apu apnar hashe ta oek shundor thoo ,1
 Really??? Tahole to ami vodro ,1
 dor eita e valo mone hoy.... ,1
 fi amanilah dowa kori valo kore exjam dewo ,1
 Disgusting serial .  .  khub valo hoyeche eta ses hoye ,1
 ses porjonto tahole kironmala r ety holo khub moja lagse..... ,1
 uff ekta baje natok silo .  shesh hoise .  khub valo hoise ,1
 Allah jate sokol muslim vai der rokkha kore sei dua kori ,1
 golpo ba real life jokhon suni j onk juddho kore obosese kew tar valobasar manush ta k pasche tkhn asolei onk vlo lage... ,1
 khub sundor akta valo basa sotti koy jon tar jibon songike pay ....sotti se..khub....luki ,1
 khota ta kub balo laglo... ,1
 onk valo...... sobar life a jodi ai moment ta asto....... ,1
 golpo ta asholei onek sunor... ,1
 Ho re vai ....  ,1
 sotti jodi sakiber sontan hoe thake to ami bolbo sakib jano ter sontaner sikiti dae.r jodi newsta bua hoce se hoeto onk vul ,1
 Ami ekta line o pori nai....seta sottto...tor theke deksi setao sottttto...tor upokar korte pari nai.setao sotttto....but tor to khotttti Kori nai.... Nasim ,1
 Osadharon aktag life itihash. Bastob amader ke onek kicu sikkha dey apu. ,1
 frd emon akta sokti bole shes hobe na... ,1
 Gas amader nijer dami jinis mone kore opcoy rodh korte hobe. ,1
 post khub beshe e valo laglo... ,1
 Onek valo laglo post ta pore.....tnx.... ,1
 shusor shasuri jodhi nijer meyer mothoi tik amader bujhe ektu valobasha dei tahole sure sob meyerai tar shosur shasurik mon tekeo nijher ma baba bole mene nibei.... ,1
 Hmmm... Amar sathe o..same ..kmn je lagy  ,1
 right sele ra amn ei hoy ,1
 Right meyera emon e hoy ,1
 thanks eto sundor ekta post er jonno. ,1
 Khub valo laglo onk sundor voice massallah ,1
 ses er kotha gula r8..... ,1
 pase asi bondhu tumar..shuvo hok tumar sarati jibon ei kamonai kori allah r kase..happy birthday to u tahsan..,1
 Sotti uncommon video .  .  .  .  .  sotti tmi cara valo lagey na ,1
 tahsan mr.perfect ar jonno kono kotha bollam na shudhu tomari jonno love you ,1
 Ami janina j ay story ta sotto naki mittha.But nice story. ,1
 Amar too puro habib kae valo lage.......ok pawa jabe pls.......... ,1
 Boss er sob gan amar priyo ,1
 habib vaier sob gaan amr fvrt...live u boss..,1
 kota ta vai atto besi right hoice.. like are cmnt 2ta na kore parlamna... ,1
 a arokom ak jon thakle to jibon tai dhonno ,1
 prem chara onek valo achi ,1
 Vaia apnar voice ta onek shundor ,1
 akta gan bolen.khub valo lagbe ,1
  Niramis premier cheye Amis prem onek vlo   ,1
 goro ami to porai fida ,1
 khub valo lagce.r real love k mon theke respect kori ,1
 thanks eto sundor akta post lekhar jonno... Thanks a lot ,1
 Hmm sotti tai  .  nice ,1
 Ami paici..... moja ei moja,1
 ami to 1 GB paysi,1
 Wowshundor ekta post. shob maa bon der eta jana dorkar ,1
 koek Jon k dea sobai k bicar korben na pls. ,1
 waw waw waw .  .  . ato valo laglo j mon tai valo hoia galo .  ,1
 khub valo laglo nice story... ,1
 Vai Ami Tiger ar Sata ,1
 Thik kotha maa ami tomak onek valobasae ,1
 100% right.ma yer moto keo hoy na ,1
 Hollywood ar MARVELS ar sob movie valo lage ,1
 wow . daron ami salman khan ar kub boro fan.... ,1
bt tao amr ma best    ,1
 mone ho66e amr gram er golpo por6e boddo valo laglo golpo tah ,1
 ami amar ma ke onek valobashi ,1
 Right .  .  . ma holo ai duniay sob teke apon akjon sontan er jonno ,1
 Alla amr ma k jannt basi koro ,1
 boss ke khub surat lagse ,1
 guru tomar jonno roilo .  .  .  .  .  .  ummah . ummah .  .  .  .  .  .  .  .  ,1
 Old msgs porte onek valo lage...  ,1
 Onek shundor laglo kotha. And u are right ,1
 Specially thanks to prothom alo ,1
 Kanna korei dilam....shotti ora amader gorbo..... ,1
 Video ta dekhe chkher pani r dhore rakhte parlamna .  .  .  tnx tnx ,1
 Onek onek sundor. Aj onek din por mon ta vore galo. Thanks osadaron akta post ar jonno........ ,1
 Ami apnar satha ak mot.. ,1
 Quran path korle mon valo thake ,1
 History ta pare hardbit ta kub kub bare galo.kew ki asbe a rakom kare amr life. ,1
 Kaw na asle ami ase ,1
 Valo ate kono pap nei,1
 raiyanlabib a 2to nam sundor ,1
 Amio tomer kothar sathe ekmot ,1
 tnx....onk valo laglo post ta pore...apnadr mto valo moner manus ache bolei nari jati aj o sommanito ...apnara akta manus k sothik bicharer khomota rakhen .... ,1
 Writer je hon na keno apnr likha onek valo hoyce tar jonno thanks janachi ,1
 thanks ato sundor post ar jonno ,1
 positive sense sobar thake na ,1
 Specialy thanks apnar ato sundor status ar jonno.. ,1
 Hmmmm .  .  .  Tai e korte hobe   ,1
 tara mene na nilei ba ki....amar mone hoy apni khub valo decision niyechen ,1
 sundor kotha valo lagc 3 ,1
 vasha gulo kub sundor hoyecy ,1
 ocom akta pista ja porly monta khub valo hoy a jay akchilant very nice...thanks arokom ato shundor kory likhar jonno ,1
 Allah amader k onk valo rakhcen...Alhamdulliah ,1
 Valo kore lekha pora koren kaje lag be . Apni meye tar joggo noy ,1
 varot sorkar ato din por akta kamer moto kam korlo .  thank you India. ,1
 amr sami amr hater ranna tho valo bole... ,1
 Dowa kore tara tari valo hoi jak . ,1
 Ei mass gulo khaita asole onek valo lage. ,1
 Apa apnar moto valo manuser pase banglar janogon ache aro ache mohan allah...valo thakben apa ,1
 gotokal mat theke pracktic sesh kore basay jaoar pothe dekhechi. kintu bujhte parini je .  atai super moon. dekhe valoi laglo.... ,1
 video na dekheo hasi pacce ,1
 Aj rat ta kintu sundae. ,1
 Khub sundor chad chilo aj.. ,1
 hmmm dekci khuv valo laglo ,1
 Ami to kokhonoi jantam na amn hoi sotti osadharon ,1
 Chadta dekhte onek sundor...........thik bolini.......hummm ,1
 allah jahannam ar agun theke pana chai amin ,1
 Life pothom bar vhal ki6u pelam face booke ,1
 Tnx vaiya .apna k onek onek tnx.kano janen ?ai rokom akta post korer jonno.ai post ta pore chokhe jol ase gace.sotti ai nessas ta bondo holey kew mullo dei na .sob apon jon por hoya jai .Allah tumi amader sobai k khoma kore deyo. ,1
 Bideshi takar kono darker porto na jodi amader deser sokol manus buje sune taka khoroch korto. ,1
 story ta pore mone holo ami nije oi meye. valo laglo ,1
 khub valo laglo ajker khela ta dekhe ,1
 oi . ak . ktha vai......kisui change hbe oi rkm thakbe .. khali . apnr r amr ei debating ta onk vlo hoilo ...ha . ha ,1
 amer bisways trump valo korba.kharap er kssa thake valo kichu asa kora jay. ,1
 right.ata jodi sobai bujhto tahole r somporko vangtona ,1
 jemon ta amar sathe hoce. ,1
 ami bissas kori .  ami jemon amar jibone ami amar moto i ak jon ke pabo . vaia akta dil upor dike surle ta nijer dikei porbe. tai bolte chai nijer upor bissas rakhun.,1
 Tramp to dekhi yah jinis .. real boss ,1
 apni akdom thik kotha bolecen ,1
 Hmm ei kotha ta onk beshi sotto .   .  .  .  .  .  .  ,1
 issss apnii attogula sweet.....ato sundor sotti kotha ke kory bollen.. ,1
 Vai koto boro sotti kotha je bolecen ta apni nijei janenna. ,1
 ato din por ekta sotto kotha bolar jonno tnx ,1
sotti ta bolar jonne apanak ettogula.................. thanks ,1
 Very good a bangla tomar jonno aj ujjol ,1
 Tumi aro onekdin bece thako. ,1
Jeno onk din bece thako amdr maje. ,1
 story ta nice re dadavai .  .  ,1
 story ta khub valo laglo ,1
 Amar kace khub khub valo lage gram ,1
 Long story khub valo laglo ,1
 Bnp jai boluk awamilg ekta valo kaj koreche ,1
 thanks onek kisu jante parlam ,1
 Right...and tnx apnar theke sobai jante parlo ,1
 eta apnar age jani amra ,1
 U are a good man. ,1
 Valo kharap shudhu matro nijer kache.onner kache noy. ,1
 ay ta sobar monay rakha khub dorkar...... ,1
 Hmm vai ekdom thik bolcen ,1
 desh akhon Onk valo coltese.... ,1
 Right akhon ami bujtci ma ki jinis... ,1
 You are a good player. ,1
 Right ami amar jibone ar modhur fol paisi. ,1
 Sotte kotha ta ami bujhte pare.... ,1
 yesi am so happy.... onk den por akta moner moto vecer daklam ,1
 Ami chai Allah sobai k miraz vai er moto souvaggo ban koruk ,1
 Dowa kori sokol psc vai der jonne exam Jeno vlo hoy ,1
 lok ta sotti kotha bole but power kom .  .  .  ,1
 re vaira eto kotha kon ken. valo haici ,1
 Post ta onk valo laglo . ,1
 tai to onake valo lage ,1
 yes or kotha sune khub valo laglo ojaihok bolse to ,1
 mama ai rokom post tumi aro koro manus kisu shikte parbe. ,1
 Hmm sotti tai  .  .  nice ,1
 Vai amr moner kotha guloy bolechen.tnxxx ,1
 Jar nam love .   wow  . eta turst hole fine r storyhole valo laglo amar...reason love heart bihin... ,1
 Wellcome..tumra proman kore dile j amrai shera.. ,1
 nice golpo ta pore onk valo laglo ,1
 Golpo ta kub balo laglo ,1
 Ei rokom news shonle Eto valo lage ken ,1
 osadharon ekta manush cilo ja ami ajo vulte parcina...mayabi mukh..horini cokh... ,1
 kub sundor moner akta manush cilo..kub vlo manush ,1
 ak kothai osadharon amar dakha sara sundori sa jar sai hashir kotha ajo vulta pari nai hoyto ba parbo o na kono din she is my fast & last love ,1
 Bhaloi...drama .  3 desh ekshathe....ar ki asha kora jai??????? ,1
 Manuser jonno e manus..ata bangalira barbar proman kareche ,1
 sotti onak valo laglo bhai.. ,1
 Ami ata chai valo hoyc ,1
 bos amra apnr pashe achi r takbo.sudu apnr jonno kharap lagche vai.dekben apnr valo hobe.subomona vai. ,1
 Thanks...onk valo laglo post ta pore.... ,1
 job chole gele balo hoito ,1
 Joy bangla bole agye jan jonogon apnar sathy ,1
 bon tomake amar hajar salam ,1
 osthirr ekta joke chilo  .  valo lagse mam... ,1
 khub valo ekta post. tnx ,1
 1st jokes ta valo chilo  ,1
 He mama Ami valo achi tumi kemon acho ,1
 Jodi eta sotti ei hoy tahole amar pokkho thek onek onek dhonnobad... ,1
 Add ta khub darun chilo. ,1
 Nice but kon moment a pic ta tula???? ,1
 Dhonnobad afnake post ti share korar jonno,1
 Allha tader 2 jon k jannat nachi korok ,1
 moja pailam vai 1 ta khati kotha likhsen ,1
 vya besi vlo laglo kotha gulu .  .  .  .  .  ,1
 Bos onek shundor ekta bokttober jonno jajak allah.allah amader shobai ke ei kotha gulo bojhar toufik dan korun ameen ,1
 Abar akta kothar moto kotha bolchan. ,1
 hmm right. ora j chaleder Mon churi krte pare tai. chaleder mon churi kra to sohoj bepar na.Tai may ra besi sahosi ,1
 Allah tumi meye take sustho kore dao?Ameen ,1
 dowa kori taratari susto hok. ,1
 Atho din por balo akta news palam amin may ta k allah balo kora daw ,1
 right onk din por sotti akta kota sunlam ,1
 Sadaron sompadok hobe Fatakesto. Asraf sab hoile khuse hotam. ASRAF saf r moto valo manush bangladesh e nai. Ki awamilig ki Bnp. ,1
 osam vai khub sundor likso.pore monta valo hoye gelo. ,1
 Maa ami tumak khub valobashi... ,1
 thanks api .  amr mnr kotha ta bolar jnno.,1
 kothata akebarey thik amar khob balo laglo. ,1
 Apni ekebare thik likhe chen. Ami apnar pokkhe. ,1
 apni nije ektu nissartho hoyei dekhun.....valo lagbe....really... valo lagbe.. ,1
 2 ame mone kore mas best ,1
 jodio kalponik hoy tobuo onek vlo laglo . bastobeo arokhom hoye thake. ,1
Apni je kono akta offer avail korte parben. ,1
Amader ei offer 48 hour er moddhe pawa jabe. ,1
 @???? .  dukkhito .  amader emon kono regular offer chalu nei. Tobe apni SMS pele sheta onushoron kore offer ti nite parben. ,1
 @???? .  dukkhito .  eta amader kono regular offer na. Tobe apni SMS pele sheta follow kore offer ti nite parben. ,1
Apnar number ti ei offer er jonno eligible kina jante OctSpace017XXXXXXXX likhe pat ,1
 @Sadi Khan .  Amader ei game box service ti bondho korar jonno onugroho kore nicher link ti visit korun httpappsclub.grameenphone.comstore . Ei link e gie account e click korle apni apnar ei service ti bondho kore nite parben. ,1
 @Mrst Bananee .  Apnar valuable motamot ti amader sathe share korar jonno onshonkho dhonnobad. Apnar feedback ti duly note kora hoyeche. ,1
28 days er facebook pack kinte apnar charge hobe tk18.26including VAT . SD . SC.Pack ti nite o balance jante *121# dial kore poroborti instruction follow korun. ,1
 @Asif Mirza . Amader product ebong service related kono query thakle kindly ta amader sathe share korle asha korchi sothik feedback dite parbo. ,1
Amader sokol bortoman offer jnate please amader website visit korun othoba apnar number er special offer ache kina jante please dial korun *121# ,1
Amader bortomane ekti special number er campaign cholche. ,1
 Vaiya wowbox a 2gb internet er price jodi aro komai dito tahole aro valo hoto ,1
 Vaiya Wow box a token offer gulo abar kobe dewa hobe ??? ,1
 ami akta nite chai 3000 takar modhe ,1
Ami ekta new GP sim kine felsi...Ar ami 100tk recharge kore felsi bhule...,1
 @Shakil Ahmed .  Amader   Emergency Balance   service e balance er limit apnar monthly usage er upor depend kore change hoye thake BDT 11 theke BDT 200 porjonto. Apnar number ti theke koto taka emergency balance avail korte parben jante kindly *577*12# Free dial korun. ,1
Amader ei offer ti app update deyar 48 hour er moddhoe apni peye jaben. ,1
Apnar SIM ti 365 din bondho thakle SIM er malikana poriborton hoye jabe. ,1
Amader ei app ti install korar 48hour er moddhe peye jaben.  ,1
Dhonnobad .  apnar motamot ti share korar jonno. ,1
Dukkhito .  amader ekhon ei dhoroner kono offer nei. ,1
 @Arafat Momin .  Notun SIM e 34 taka recharge kore apni ekti special call rate upovhog korte parben. ,1
 @Muhammadi Rahman .  Eti amader regular kono offer noy Apni message peye thakle offer ti nite parben. ,1
 @Dear .  Amader   GP Music   service ti bondho kore nite nicher process ti follow korun,1
 @Sohanur Rahman .  Bortomane amader e dhoroner regular kono offer nei. ,1
 @Dear .  Bortomane amader e dhoroner regular kono offer nei. Apni message peye thakle offer ti nite parben. ,1
 @ Dear Customer .  Dukkhito .  bortomane amader ei rokom kono regular offer nei. Tobe apni jodi   GP Offer   theke emon kono SMS peye thaken .  tahole kindly SMS ti follow korar jonno onurodh korchhi. Apnar SIM er jonno deya nirdishto offer somporke jante doya kore dial korun *121#. ,1
 @John .  dukkhito .  amader emon kono regular offer chalu nei. Apni SMS pele sheta onushoron kore offer ti nite parben. ,1
 @?????? .  apni minute pack diye super FnF e kotha bolte parben. ,1
 @Asik .  dukkhito .  amader emon kono regular offer chalu nei. Apni SMS pele sheta follow kore offer ti nite parben. ,1
 @Tuhin Islam .  Apnar number ti theke ei eki offer ti punorae meyad thaka kalin shomoy active korle apnar bortoman data er sathe notun data add hoye jabe. Ekhetre .  apni maximum vailidity enjoy korte parben. ,1
 @Shaon Khan . Apnar number ti theke ei eki offer ti punorae meyad thaka kalin shomoy active korle apnar bortoman data er sathe notun data add hoye jabe. Ekhetre .  apni maximum vailidity enjoy korte parben. ,1
 Ai Mb ki *566*10# Diye cheak kora jai,1
 Are vai ami vot fm ar niomito srota. Ato din theke sune assi Kinto kono din voy painai ,1
 @Musa .  Ei service tir jonno amader website ti visit korun. ,1
 @Ayesha .  Ei bishoye bistarito totther jonno amader website ti visit korun. ,1
Dukkhito .  amader ekhon sokol SIM 3G jodi apnar SIM ti 3G na hoye thake tahole nikotostho amader nijessho customer care theke sompurno free te SIM replace kore nite paren.,1
 Onek valo laglo......ashole manusher issa shokti e shob ,1
